,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
89698,89698,Turkey,20211001,58.33,51.56,58.93,0.0
89729,89729,Turkey,20211101,49.07,42.19,48.21,0.0
89759,89759,Turkey,20211201,54.63,45.31,51.79,0.0
89790,89790,Taiwan,20210101,19.44,35.42,35.12,37.5
89821,89821,Taiwan,20210201,25.0,38.54,38.69,37.5
89849,89849,Taiwan,20210301,25.0,38.54,38.69,37.5
89880,89880,Taiwan,20210401,25.0,39.79,40.12,37.5
89910,89910,Taiwan,20210501,25.0,42.29,42.98,37.5
89941,89941,Taiwan,20210601,71.3,66.25,73.93,12.5
89971,89971,Taiwan,20210701,74.07,67.81,75.71,12.5
90002,90002,Taiwan,20210801,56.48,56.35,62.62,12.5
90033,90033,Taiwan,20210901,49.07,57.08,63.45,12.5
90063,90063,Taiwan,20211001,49.07,58.65,63.45,25.0
90094,90094,Taiwan,20211101,41.67,51.04,54.76,25.0
90124,90124,Taiwan,20211201,20.37,45.31,41.07,75.0
90155,90155,Tanzania,20210101,6.48,8.07,9.23,0.0
90186,90186,Tanzania,20210201,6.48,8.07,9.23,0.0
90214,90214,Tanzania,20210301,8.33,6.25,7.14,0.0
90245,90245,Tanzania,20210401,8.33,8.33,9.52,0.0
90275,90275,Tanzania,20210501,2.78,3.65,4.17,0.0
90306,90306,Tanzania,20210601,13.89,14.06,16.07,0.0
90336,90336,Tanzania,20210701,11.11,17.19,14.29,37.5
90367,90367,Tanzania,20210801,16.67,25.62,23.93,37.5
90398,90398,Tanzania,20210901,11.11,23.75,21.79,37.5
90428,90428,Tanzania,20211001,13.89,30.21,27.38,50.0
90459,90459,Tanzania,20211101,38.89,40.21,40.6,37.5
90489,90489,Tanzania,20211201,8.33,25.52,23.81,37.5
90520,90520,Uganda,20210101,47.22,38.28,43.75,0.0
90551,90551,Uganda,20210201,49.07,38.54,44.05,0.0
90579,90579,Uganda,20210301,53.7,44.79,51.19,0.0
90610,90610,Uganda,20210401,52.78,43.96,50.24,0.0
90640,90640,Uganda,20210501,40.74,33.54,38.33,0.0
90671,90671,Uganda,20210601,47.22,45.42,51.9,0.0
90701,90701,Uganda,20210701,47.22,45.42,51.9,0.0
90732,90732,Uganda,20210801,87.04,70.94,77.5,25.0
90763,90763,Uganda,20210901,81.48,67.81,73.93,25.0
90793,90793,Uganda,20211001,75.93,61.77,67.02,25.0
90824,90824,Uganda,20211101,75.93,65.94,71.79,25.0
90854,90854,Uganda,20211201,73.15,59.79,68.33,0.0
90885,90885,Ukraine,20210101,54.63,55.21,57.74,37.5
90916,90916,Ukraine,20210201,54.63,55.21,57.74,37.5
90944,90944,Ukraine,20210301,60.19,59.58,62.74,37.5
90975,90975,Ukraine,20210401,62.04,59.79,62.98,37.5
91005,91005,Ukraine,20210501,70.83,66.3,70.42,37.5
91036,91036,Ukraine,20210601,57.41,58.12,62.86,25.0
91066,91066,Ukraine,20210701,54.63,55.0,59.29,25.0
91097,91097,Ukraine,20210801,50.93,52.4,54.52,37.5
91128,91128,Ukraine,20210901,50.93,44.37,48.93,12.5
91158,91158,Ukraine,20211001,58.33,56.56,59.29,37.5
91189,91189,Ukraine,20211101,58.33,56.56,59.29,37.5
91219,91219,Ukraine,20211201,57.41,59.9,63.1,37.5
91250,91250,Uruguay,20210101,70.37,67.19,64.29,87.5
91281,91281,Uruguay,20210201,64.81,64.06,60.71,87.5
91309,91309,Uruguay,20210301,68.52,67.4,64.52,87.5
91340,91340,Uruguay,20210401,72.22,62.81,66.43,37.5
91370,91370,Uruguay,20210501,72.22,63.65,67.38,37.5
91401,91401,Uruguay,20210601,62.04,60.42,63.69,37.5
91431,91431,Uruguay,20210701,63.89,61.46,64.88,37.5
91462,91462,Uruguay,20210801,55.56,59.9,63.1,37.5
91493,91493,Uruguay,20210901,55.56,59.9,63.1,37.5
91523,91523,Uruguay,20211001,55.56,59.9,63.1,37.5
91554,91554,Uruguay,20211101,37.04,49.48,51.19,37.5
91584,91584,Uruguay,20211201,28.7,44.79,45.83,37.5
91615,91615,United States,20210101,71.76,68.44,69.29,62.5
91646,91646,United States,20210201,71.76,68.44,69.29,62.5
91674,91674,United States,20210301,68.06,67.6,68.33,62.5
91705,91705,United States,20210401,56.94,62.6,62.62,62.5
91735,91735,United States,20210501,56.94,63.85,64.05,62.5
91766,91766,United States,20210601,46.76,55.21,55.95,50.0
91796,91796,United States,20210701,61.57,65.62,67.86,50.0
91827,91827,United States,20210801,49.54,52.08,57.74,12.5
91858,91858,United States,20210901,52.31,56.77,59.52,37.5
91888,91888,United States,20211001,56.02,57.29,61.9,25.0
91919,91919,United States,20211101,56.02,54.17,61.9,0.0
91949,91949,United States,20211201,47.69,49.48,56.55,0.0
91980,91980,United States,20210101,61.57,59.27,62.38,37.5
92011,92011,United States,20210201,57.87,57.19,60.0,37.5
92039,92039,United States,20210301,57.87,58.44,61.43,37.5
92070,92070,United States,20210401,47.69,55.21,57.74,37.5
92100,92100,United States,20210501,42.13,52.08,54.17,37.5
92131,92131,United States,20210601,42.13,52.08,54.17,37.5
92161,92161,United States,20210701,42.13,52.08,54.17,37.5
92192,92192,United States,20210801,38.43,50.0,51.79,37.5
92223,92223,United States,20210901,40.28,47.92,49.4,37.5
92253,92253,United States,20211001,40.28,46.35,49.4,25.0
92284,92284,United States,20211101,42.13,47.4,50.6,25.0
92314,92314,United States,20211201,44.91,48.44,51.79,25.0
92345,92345,United States,20210101,43.52,49.9,51.67,37.5
92376,92376,United States,20210201,46.3,49.38,51.07,37.5
92404,92404,United States,20210301,46.3,49.38,51.07,37.5
92435,92435,United States,20210401,43.52,49.06,50.71,37.5
92465,92465,United States,20210501,34.26,44.01,44.94,37.5
92496,92496,United States,20210601,30.56,40.62,41.07,37.5
92526,92526,United States,20210701,30.56,40.62,41.07,37.5
92557,92557,United States,20210801,30.56,41.93,42.56,37.5
92588,92588,United States,20210901,25.0,38.8,38.99,37.5
92618,92618,United States,20211001,28.7,41.67,44.05,25.0
92649,92649,United States,20211101,28.7,40.1,42.26,25.0
92679,92679,United States,20211201,28.7,40.1,42.26,25.0
92710,92710,United States,20210101,50.93,58.75,60.0,50.0
92741,92741,United States,20210201,59.26,66.77,69.17,50.0
92769,92769,United States,20210301,44.44,56.35,57.26,50.0
92800,92800,United States,20210401,44.44,55.73,58.33,37.5
92830,92830,United States,20210501,40.74,53.65,55.95,37.5
92861,92861,United States,20210601,40.74,53.65,55.95,37.5
92891,92891,United States,20210701,40.74,53.65,55.95,37.5
92922,92922,United States,20210801,37.96,48.96,50.6,37.5
92953,92953,United States,20210901,30.56,44.01,44.94,37.5
92983,92983,United States,20211001,26.85,40.36,42.56,25.0
93014,93014,United States,20211101,26.85,40.36,42.56,25.0
93044,93044,United States,20211201,26.85,40.36,42.56,25.0
93075,93075,United States,20210101,57.41,57.55,60.42,37.5
93106,93106,United States,20210201,61.11,62.14,65.65,37.5
93134,93134,United States,20210301,61.11,62.14,65.65,37.5
93165,93165,United States,20210401,45.83,54.48,56.9,37.5
93195,93195,United States,20210501,29.63,48.18,49.7,37.5
93226,93226,United States,20210601,29.63,46.61,47.92,37.5
93256,93256,United States,20210701,29.63,46.61,47.92,37.5
93287,93287,United States,20210801,30.56,47.14,48.51,37.5
93318,93318,United States,20210901,25.0,44.01,44.94,37.5
93348,93348,United States,20211001,25.0,43.23,45.83,25.0
93379,93379,United States,20211101,25.0,43.23,45.83,25.0
93409,93409,United States,20211201,25.0,43.23,45.83,25.0
93440,93440,United States,20210101,66.2,69.95,71.01,62.5
93471,93471,United States,20210201,64.35,65.78,66.25,62.5
93499,93499,United States,20210301,61.57,64.22,64.46,62.5
93530,93530,United States,20210401,59.72,64.43,64.7,62.5
93560,93560,United States,20210501,57.87,65.89,66.37,62.5
93591,93591,United States,20210601,54.17,63.8,63.99,62.5
93621,93621,United States,20210701,38.89,55.73,54.76,62.5
93652,93652,United States,20210801,37.04,54.69,53.57,62.5
93683,93683,United States,20210901,37.04,54.69,53.57,62.5
93713,93713,United States,20211001,37.04,54.69,53.57,62.5
93744,93744,United States,20211101,40.74,56.77,55.95,62.5
93774,93774,United States,20211201,40.74,56.77,55.95,62.5
93805,93805,United States,20210101,57.41,61.88,61.79,62.5
93836,93836,United States,20210201,60.65,60.57,60.3,62.5
93864,93864,United States,20210301,56.02,57.97,57.32,62.5
93895,93895,United States,20210401,56.02,62.55,62.56,62.5
93925,93925,United States,20210501,42.13,54.43,53.27,62.5
93956,93956,United States,20210601,42.13,50.52,52.38,37.5
93986,93986,United States,20210701,40.74,50.52,52.38,37.5
94017,94017,United States,20210801,35.65,46.88,48.21,37.5
94048,94048,United States,20210901,35.65,46.88,48.21,37.5
94078,94078,United States,20211001,35.65,43.75,48.21,12.5
94109,94109,United States,20211101,39.35,45.83,50.6,12.5
94139,94139,United States,20211201,39.35,45.83,50.6,12.5
94170,94170,United States,20210101,67.59,71.25,70.71,75.0
94201,94201,United States,20210201,67.59,71.25,70.71,75.0
94229,94229,United States,20210301,67.59,73.75,73.57,75.0
94260,94260,United States,20210401,53.7,65.1,63.69,75.0
94290,94290,United States,20210501,48.15,61.2,59.23,75.0
94321,94321,United States,20210601,30.56,49.74,46.13,75.0
94351,94351,United States,20210701,30.56,46.61,46.13,50.0
94382,94382,United States,20210801,30.56,46.61,46.13,50.0
94413,94413,United States,20210901,28.7,45.57,44.94,50.0
94443,94443,United States,20211001,28.7,45.57,44.94,50.0
94474,94474,United States,20211101,28.7,44.01,44.94,37.5
94504,94504,United States,20211201,28.7,45.57,44.94,50.0
94535,94535,United States,20210101,68.52,71.77,71.31,75.0
94566,94566,United States,20210201,67.59,72.5,72.14,75.0
94594,94594,United States,20210301,63.89,70.42,69.76,75.0
94625,94625,United States,20210401,63.89,68.85,69.76,62.5
94655,94655,United States,20210501,49.07,63.02,63.1,62.5
94686,94686,United States,20210601,39.81,56.25,55.36,62.5
94716,94716,United States,20210701,39.81,56.25,55.36,62.5
94747,94747,United States,20210801,39.81,56.25,55.36,62.5
94778,94778,United States,20210901,36.11,54.17,52.98,62.5
94808,94808,United States,20211001,36.11,52.6,52.98,50.0
94839,94839,United States,20211101,36.11,52.6,52.98,50.0
94869,94869,United States,20211201,32.41,50.52,50.6,50.0
94900,94900,United States,20210101,58.33,65.83,66.31,62.5
94931,94931,United States,20210201,58.33,67.08,67.74,62.5
94959,94959,United States,20210301,54.63,60.31,60.0,62.5
94990,94990,United States,20210401,54.63,61.56,61.43,62.5
95020,95020,United States,20210501,54.63,64.06,64.29,62.5
95051,95051,United States,20210601,43.52,56.25,55.36,62.5
95081,95081,United States,20210701,43.52,56.25,55.36,62.5
95112,95112,United States,20210801,36.11,52.08,50.6,62.5
95143,95143,United States,20210901,30.56,48.96,47.02,62.5
95173,95173,United States,20211001,30.56,48.96,47.02,62.5
95204,95204,United States,20211101,30.56,48.96,47.02,62.5
95234,95234,United States,20211201,28.7,47.92,45.83,62.5
95265,95265,United States,20210101,47.69,53.02,53.45,50.0
95296,95296,United States,20210201,45.83,51.98,52.26,50.0
95324,95324,United States,20210301,45.83,53.23,53.69,50.0
95355,95355,United States,20210401,52.31,56.56,59.29,37.5
95385,95385,United States,20210501,40.28,53.12,55.36,37.5
95416,95416,United States,20210601,27.78,45.31,46.43,37.5
95446,95446,United States,20210701,27.78,45.31,46.43,37.5
95477,95477,United States,20210801,30.56,41.67,45.83,12.5
95508,95508,United States,20210901,30.56,40.89,44.94,12.5
95538,95538,United States,20211001,25.0,36.2,41.37,0.0
95569,95569,United States,20211101,25.0,36.2,41.37,0.0
95599,95599,United States,20211201,25.0,34.9,39.88,0.0
95630,95630,United States,20210101,53.7,56.93,54.35,75.0
95661,95661,United States,20210201,53.7,56.93,54.35,75.0
95689,95689,United States,20210301,51.85,54.01,54.58,50.0
95720,95720,United States,20210401,51.85,54.95,57.44,37.5
95750,95750,United States,20210501,37.96,47.14,48.51,37.5
95781,95781,United States,20210601,37.96,47.14,48.51,37.5
95811,95811,United States,20210701,37.96,47.14,48.51,37.5
95842,95842,United States,20210801,37.96,44.01,48.51,12.5
95873,95873,United States,20210901,28.7,40.36,44.35,12.5
95903,95903,United States,20211001,28.7,39.84,45.54,0.0
95934,95934,United States,20211101,28.7,39.84,45.54,0.0
95964,95964,United States,20211201,28.7,38.28,43.75,0.0
95995,95995,United States,20210101,78.7,75.94,77.86,62.5
96026,96026,United States,20210201,78.7,75.94,77.86,62.5
96054,96054,United States,20210301,76.85,71.77,73.1,62.5
96085,96085,United States,20210401,71.3,73.02,74.52,62.5
96115,96115,United States,20210501,69.44,74.48,76.19,62.5
96146,96146,United States,20210601,69.44,71.35,76.19,37.5
96176,96176,United States,20210701,56.48,64.06,67.86,37.5
96207,96207,United States,20210801,46.3,58.33,61.31,37.5
96238,96238,United States,20210901,54.63,63.02,66.67,37.5
96268,96268,United States,20211001,54.63,59.9,64.88,25.0
96299,96299,United States,20211101,54.63,59.9,64.88,25.0
96329,96329,United States,20211201,44.91,51.3,58.63,0.0
96360,96360,United States,20210101,43.52,50.16,48.39,62.5
96391,96391,United States,20210201,43.52,50.16,48.39,62.5
96419,96419,United States,20210301,41.67,49.11,47.2,62.5
96450,96450,United States,20210401,41.67,45.99,47.2,37.5
96480,96480,United States,20210501,34.26,45.57,46.73,37.5
96511,96511,United States,20210601,34.26,44.79,45.83,37.5
96541,96541,United States,20210701,32.41,43.75,44.64,37.5
96572,96572,United States,20210801,30.56,41.67,45.83,12.5
96603,96603,United States,20210901,26.85,39.58,43.45,12.5
96633,96633,United States,20211001,26.85,39.58,43.45,12.5
96664,96664,United States,20211101,25.0,38.54,42.26,12.5
96694,96694,United States,20211201,26.85,39.58,43.45,12.5
96725,96725,United States,20210101,60.19,57.97,59.11,50.0
96756,96756,United States,20210201,58.33,56.93,57.92,50.0
96784,96784,United States,20210301,50.0,48.59,48.39,50.0
96815,96815,United States,20210401,50.0,49.53,51.25,37.5
96845,96845,United States,20210501,46.3,52.34,54.46,37.5
96876,96876,United States,20210601,37.96,45.31,48.21,
96906,96906,United States,20210701,37.96,46.88,48.21,37.5
96937,96937,United States,20210801,37.96,48.96,50.6,37.5
96968,96968,United States,20210901,32.41,45.83,47.02,37.5
96998,96998,United States,20211001,28.7,42.19,44.64,25.0
97029,97029,United States,20211101,25.0,43.23,45.83,25.0
97059,97059,United States,20211201,25.0,40.1,42.26,25.0
97090,97090,United States,20210101,66.67,63.96,64.17,62.5
97121,97121,United States,20210201,62.96,65.0,65.36,62.5
97149,97149,United States,20210301,54.63,62.34,62.32,62.5
97180,97180,United States,20210401,54.63,62.34,62.32,62.5
97210,97210,United States,20210501,52.78,63.8,63.99,62.5
97241,97241,United States,20210601,52.78,61.46,61.31,62.5
97271,97271,United States,20210701,34.26,46.88,44.64,62.5
97302,97302,United States,20210801,30.56,44.79,42.26,62.5
97333,97333,United States,20210901,25.0,42.71,39.88,62.5
97363,97363,United States,20211001,25.0,41.67,42.26,37.5
97394,97394,United States,20211101,25.0,44.79,45.83,37.5
97424,97424,United States,20211201,25.0,44.79,45.83,37.5
97455,97455,United States,20210101,56.02,56.41,59.11,37.5
97486,97486,United States,20210201,56.02,57.66,60.54,37.5
97514,97514,United States,20210301,56.02,57.66,60.54,37.5
97545,97545,United States,20210401,53.24,58.59,61.61,37.5
97575,97575,United States,20210501,43.06,52.86,55.06,37.5
97606,97606,United States,20210601,37.5,48.96,50.6,37.5
97636,97636,United States,20210701,40.28,50.52,52.38,37.5
97667,97667,United States,20210801,36.11,49.74,51.49,37.5
97698,97698,United States,20210901,28.7,44.01,44.94,37.5
97728,97728,United States,20211001,25.0,41.15,43.45,25.0
97759,97759,United States,20211101,25.0,41.15,43.45,25.0
97789,97789,United States,20211201,25.0,41.15,43.45,25.0
97820,97820,United States,20210101,56.94,57.45,60.3,37.5
97851,97851,United States,20210201,56.94,57.45,60.3,37.5
97879,97879,United States,20210301,48.61,52.76,54.94,37.5
97910,97910,United States,20210401,48.61,59.64,59.23,62.5
97940,97940,United States,20210501,32.41,48.96,47.02,62.5
97971,97971,United States,20210601,26.85,45.83,43.45,62.5
98001,98001,United States,20210701,37.96,52.08,50.6,62.5
98032,98032,United States,20210801,37.96,52.08,50.6,62.5
98063,98063,United States,20210901,34.26,50.0,48.21,62.5
98093,98093,United States,20211001,34.26,50.0,48.21,62.5
98124,98124,United States,20211101,32.41,45.83,47.02,37.5
98154,98154,United States,20211201,34.26,46.88,48.21,37.5
98185,98185,United States,20210101,62.04,65.0,67.14,50.0
98216,98216,United States,20210201,60.19,62.4,65.95,37.5
98244,98244,United States,20210301,60.19,62.4,65.95,37.5
98275,98275,United States,20210401,60.19,61.56,65.0,37.5
98305,98305,United States,20210501,33.33,47.4,48.81,37.5
98336,98336,United States,20210601,41.67,52.08,54.17,37.5
98366,98366,United States,20210701,34.26,47.92,49.4,37.5
98397,98397,United States,20210801,33.33,49.48,51.19,37.5
98428,98428,United States,20210901,37.96,52.08,54.17,37.5
98458,98458,United States,20211001,37.96,50.52,54.17,25.0
98489,98489,United States,20211101,37.96,50.52,54.17,25.0
98519,98519,United States,20211201,37.96,50.52,54.17,25.0
98550,98550,United States,20210101,58.33,56.15,58.81,37.5
98581,98581,United States,20210201,59.72,56.93,59.7,37.5
98609,98609,United States,20210301,59.72,58.18,61.13,37.5
98640,98640,United States,20210401,56.94,61.2,64.58,37.5
98670,98670,United States,20210501,54.17,58.07,61.01,37.5
98701,98701,United States,20210601,50.46,55.99,58.63,37.5
98731,98731,United States,20210701,42.59,51.56,53.57,37.5
98762,98762,United States,20210801,48.61,,,37.5
98793,98793,United States,20210901,53.24,57.55,60.42,37.5
98823,98823,United States,20211001,53.24,55.99,60.42,25.0
98854,98854,United States,20211101,45.83,51.04,54.76,25.0
98884,98884,United States,20211201,53.24,55.99,60.42,25.0
98915,98915,United States,20210101,72.22,72.29,75.48,50.0
98946,98946,United States,20210201,72.22,72.29,75.48,50.0
98974,98974,United States,20210301,69.44,71.98,75.12,50.0
99005,99005,United States,20210401,62.04,64.17,67.98,37.5
99035,99035,United States,20210501,60.19,64.06,67.86,37.5
99066,99066,United States,20210601,39.81,50.26,52.08,37.5
99096,99096,United States,20210701,39.81,52.34,54.46,37.5
99127,99127,United States,20210801,39.81,49.22,54.46,12.5
99158,99158,United States,20210901,34.26,47.66,52.68,12.5
99188,99188,United States,20211001,34.26,47.66,52.68,12.5
99219,99219,United States,20211101,34.26,47.66,52.68,12.5
99249,99249,United States,20211201,34.26,50.78,52.68,37.5
99280,99280,United States,20210101,69.44,73.07,72.8,75.0
99311,99311,United States,20210201,58.8,68.33,67.38,75.0
99339,99339,United States,20210301,57.41,64.43,62.92,75.0
99370,99370,United States,20210401,51.85,61.3,59.35,75.0
99400,99400,United States,20210501,48.15,59.38,57.14,75.0
99431,99431,United States,20210601,39.81,54.69,51.79,75.0
99461,99461,United States,20210701,39.81,51.56,51.79,50.0
99492,99492,United States,20210801,36.11,49.48,49.4,50.0
99523,99523,United States,20210901,26.85,44.27,47.02,25.0
99553,99553,United States,20211001,26.85,44.27,47.02,25.0
99584,99584,United States,20211101,26.85,43.49,46.13,25.0
99614,99614,United States,20211201,24.07,41.93,44.35,25.0
99645,99645,United States,20210101,61.11,60.31,61.79,50.0
99676,99676,United States,20210201,55.56,57.19,58.21,50.0
99704,99704,United States,20210301,55.56,55.94,56.79,50.0
99735,99735,United States,20210401,55.56,56.88,59.64,37.5
99765,99765,United States,20210501,46.3,52.6,54.76,37.5
99796,99796,United States,20210601,37.04,47.4,48.81,37.5
99826,99826,United States,20210701,34.26,45.83,47.02,37.5
99857,99857,United States,20210801,34.26,47.92,49.4,37.5
99888,99888,United States,20210901,28.7,44.79,45.83,37.5
99918,99918,United States,20211001,28.7,43.23,45.83,25.0
99949,99949,United States,20211101,28.7,43.23,45.83,25.0
99979,99979,United States,20211201,26.85,44.53,43.75,50.0
100010,100010,United States,20210101,61.11,65.0,68.93,37.5
100041,100041,United States,20210201,61.11,65.0,68.93,37.5
100069,100069,United States,20210301,61.11,65.0,68.93,37.5
100100,100100,United States,20210401,58.33,64.69,68.57,37.5
100130,100130,United States,20210501,54.63,65.1,69.05,37.5
100161,100161,United States,20210601,44.44,55.73,58.33,37.5
100191,100191,United States,20210701,34.26,50.0,51.79,37.5
100222,100222,United States,20210801,34.26,50.0,51.79,37.5
100253,100253,United States,20210901,26.85,45.05,46.13,37.5
100283,100283,United States,20211001,26.85,43.49,46.13,25.0
100314,100314,United States,20211101,26.85,43.49,46.13,25.0
100344,100344,United States,20211201,26.85,44.27,47.02,25.0
100375,100375,United States,20210101,69.44,62.92,66.55,37.5
100406,100406,United States,20210201,57.41,56.15,58.81,37.5
100434,100434,United States,20210301,57.41,56.15,58.81,37.5
100465,100465,United States,20210401,54.63,58.33,61.31,37.5
100495,100495,United States,20210501,54.63,58.33,61.31,37.5
100526,100526,United States,20210601,36.11,45.05,46.13,37.5
100556,100556,United States,20210701,36.11,45.83,47.02,37.5
100587,100587,United States,20210801,36.11,45.83,47.02,37.5
100618,100618,United States,20210901,30.56,42.71,43.45,37.5
100648,100648,United States,20211001,22.22,33.33,38.1,0.0
100679,100679,United States,20211101,22.22,33.33,38.1,0.0
100709,100709,United States,20211201,25.0,38.02,43.45,0.0
100740,100740,United States,20210101,49.07,61.3,59.35,75.0
100771,100771,United States,20210201,51.39,57.92,57.26,62.5
100799,100799,United States,20210301,54.17,60.73,60.48,62.5
100830,100830,United States,20210401,45.83,57.6,55.12,75.0
100860,100860,United States,20210501,45.83,58.85,56.55,75.0
100891,100891,United States,20210601,33.33,51.82,48.51,75.0
100921,100921,United States,20210701,31.48,44.53,45.54,37.5
100952,100952,United States,20210801,32.41,45.05,46.13,37.5
100983,100983,United States,20210901,28.7,42.97,43.75,37.5
101013,101013,United States,20211001,28.7,42.19,44.64,25.0
101044,101044,United States,20211101,28.7,42.19,44.64,25.0
101074,101074,United States,20211201,26.85,40.36,42.56,25.0
101105,101105,United States,20210101,53.24,51.98,52.26,50.0
101136,101136,United States,20210201,53.24,51.98,52.26,50.0
101164,101164,United States,20210301,53.24,53.23,53.69,50.0
101195,101195,United States,20210401,43.52,48.7,50.3,37.5
101225,101225,United States,20210501,36.11,44.53,45.54,37.5
101256,101256,United States,20210601,36.11,44.53,45.54,37.5
101286,101286,United States,20210701,36.11,46.61,47.92,37.5
101317,101317,United States,20210801,32.41,46.61,47.92,37.5
101348,101348,United States,20210901,26.85,41.93,42.56,37.5
101378,101378,United States,20211001,26.85,40.36,42.56,25.0
101409,101409,United States,20211101,26.85,40.36,42.56,25.0
101439,101439,United States,20211201,26.85,41.93,42.56,37.5
101470,101470,United States,20210101,51.85,55.16,55.89,50.0
101501,101501,United States,20210201,53.7,58.7,59.94,50.0
101529,101529,United States,20210301,50.0,59.74,61.13,50.0
101560,101560,United States,20210401,46.76,53.23,55.48,37.5
101590,101590,United States,20210501,40.28,52.08,54.17,37.5
101621,101621,United States,20210601,40.28,51.3,53.27,37.5
101651,101651,United States,20210701,40.28,48.18,49.7,37.5
101682,101682,United States,20210801,36.11,45.83,47.02,37.5
101713,101713,United States,20210901,36.11,45.05,46.13,37.5
101743,101743,United States,20211001,36.11,43.49,46.13,25.0
101774,101774,United States,20211101,26.85,38.28,40.18,25.0
101804,101804,United States,20211201,26.85,38.28,40.18,25.0
101835,101835,United States,20210101,64.81,63.23,63.33,62.5
101866,101866,United States,20210201,73.15,69.17,70.12,62.5
101894,101894,United States,20210301,64.81,67.29,67.98,62.5
101925,101925,United States,20210401,51.85,57.92,57.26,62.5
101955,101955,United States,20210501,51.85,58.85,58.33,62.5
101986,101986,United States,20210601,37.04,50.52,48.81,62.5
102016,102016,United States,20210701,37.04,47.4,48.81,37.5
102047,102047,United States,20210801,36.11,45.83,50.6,12.5
102078,102078,United States,20210901,37.96,42.97,47.32,12.5
102108,102108,United States,20211001,37.96,41.41,47.32,0.0
102139,102139,United States,20211101,32.41,38.28,43.75,0.0
102169,102169,United States,20211201,30.56,37.24,42.56,0.0
102200,102200,United States,20210101,47.69,53.28,53.75,50.0
102231,102231,United States,20210201,39.81,50.89,51.01,50.0
102259,102259,United States,20210301,39.81,52.97,53.39,50.0
102290,102290,United States,20210401,39.81,53.12,55.36,37.5
102320,102320,United States,20210501,32.41,48.96,50.6,37.5
102351,102351,United States,20210601,36.57,51.3,53.27,37.5
102381,102381,United States,20210701,35.19,50.52,52.38,37.5
102412,102412,United States,20210801,35.19,52.08,52.38,50.0
102443,102443,United States,20210901,35.19,52.08,52.38,50.0
102473,102473,United States,20211001,35.19,52.08,52.38,50.0
102504,102504,United States,20211101,35.19,51.3,51.49,50.0
102534,102534,United States,20211201,35.19,51.3,51.49,50.0
102565,102565,United States,20210101,47.22,56.98,54.4,75.0
102596,102596,United States,20210201,47.22,59.48,57.26,75.0
102624,102624,United States,20210301,47.22,62.6,57.26,100.0
102655,102655,United States,20210401,43.52,61.77,56.31,100.0
102685,102685,United States,20210501,37.04,59.38,53.57,100.0
102716,102716,United States,20210601,34.26,54.69,51.79,75.0
102746,102746,United States,20210701,31.48,51.56,50.0,62.5
102777,102777,United States,20210801,34.26,50.0,51.79,37.5
102808,102808,United States,20210901,30.56,47.14,48.51,37.5
102838,102838,United States,20211001,30.56,43.49,46.13,25.0
102869,102869,United States,20211101,30.56,51.82,48.51,75.0
102899,102899,United States,20211201,32.41,52.86,49.7,75.0
102930,102930,United States,20210101,49.07,52.5,52.86,50.0
102961,102961,United States,20210201,49.07,55.83,56.67,50.0
102989,102989,United States,20210301,49.07,58.96,60.24,50.0
103020,103020,United States,20210401,41.67,54.48,56.9,37.5
103050,103050,United States,20210501,41.67,54.17,56.55,37.5
103081,103081,United States,20210601,37.96,51.3,53.27,37.5
103111,103111,United States,20210701,37.96,52.08,54.17,37.5
103142,103142,United States,20210801,37.96,52.08,54.17,37.5
103173,103173,United States,20210901,37.96,52.08,54.17,37.5
103203,103203,United States,20211001,37.96,50.52,54.17,25.0
103234,103234,United States,20211101,37.96,50.52,54.17,25.0
103264,103264,United States,20211201,37.96,47.4,50.6,25.0
103295,103295,United States,20210101,54.63,63.96,62.38,75.0
103326,103326,United States,20210201,54.63,64.17,62.62,75.0
103354,103354,United States,20210301,54.63,64.17,62.62,75.0
103385,103385,United States,20210401,50.0,61.04,60.83,62.5
103415,103415,United States,20210501,50.93,65.62,64.29,75.0
103446,103446,United States,20210601,46.3,59.37,57.14,75.0
103476,103476,United States,20210701,30.56,50.52,47.02,75.0
103507,103507,United States,20210801,30.56,52.6,49.4,75.0
103538,103538,United States,20210901,28.7,51.56,48.21,75.0
103568,103568,United States,20211001,28.7,48.44,48.21,50.0
103599,103599,United States,20211101,28.7,48.44,48.21,50.0
103629,103629,United States,20211201,28.7,48.44,48.21,50.0
103660,103660,United States,20210101,75.0,72.81,77.86,37.5
103691,103691,United States,20210201,71.76,72.76,76.01,50.0
103719,103719,United States,20210301,66.2,70.68,73.63,50.0
103750,103750,United States,20210401,55.09,59.74,62.92,37.5
103780,103780,United States,20210501,50.46,59.64,62.8,37.5
103811,103811,United States,20210601,50.0,58.33,61.31,37.5
103841,103841,United States,20210701,37.04,51.56,53.57,37.5
103872,103872,United States,20210801,40.74,53.65,55.95,37.5
103903,103903,United States,20210901,32.41,48.96,50.6,37.5
103933,103933,United States,20211001,32.41,47.4,50.6,25.0
103964,103964,United States,20211101,25.0,43.23,45.83,25.0
103994,103994,United States,20211201,25.0,43.23,45.83,25.0
104025,104025,United States,20210101,54.63,54.9,57.38,37.5
104056,104056,United States,20210201,54.63,56.15,58.81,37.5
104084,104084,United States,20210301,58.33,59.79,61.19,50.0
