,CountryName,DateTime,StringencyIndex,ContainmentHealthIndex,EconomicSupportIndex,GovernmentResponseIndex
7491,United States,2021-02-01,61.11,62.02,62.5,62.08
7492,United States,2021-02-01,54.63,66.19,50.0,64.17
7493,United States,2021-02-01,62.04,69.52,75.0,70.21
7494,United States,2021-02-01,49.07,59.35,37.5,56.61
7495,United States,2021-02-01,43.52,46.61,37.5,45.47
7496,United States,2021-02-01,57.87,60.0,50.0,58.75
7497,United States,2021-02-01,53.7,54.88,50.0,54.27
7498,United States,2021-02-01,40.74,44.52,50.0,45.21
7499,United States,2021-02-01,63.89,69.76,75.0,70.42
7500,United States,2021-02-01,69.44,73.1,87.5,74.9
7501,United States,2021-02-01,64.81,62.98,75.0,64.48
7502,United States,2021-02-01,56.02,62.38,37.5,59.27
7503,United States,2021-02-01,52.78,63.81,50.0,62.08
7504,United States,2021-02-01,61.11,60.24,50.0,58.96
7505,United States,2021-03-01,68.06,68.33,62.5,67.6
7506,United States,2021-03-01,57.87,61.43,37.5,58.44
7507,United States,2021-03-01,46.3,51.07,37.5,49.38
7508,United States,2021-03-01,44.44,57.26,50.0,56.35
7509,United States,2021-03-01,61.11,65.65,37.5,62.14
7510,United States,2021-03-01,61.57,64.46,62.5,64.22
7511,United States,2021-03-01,56.02,57.32,62.5,57.97
7512,United States,2021-03-01,67.59,73.57,75.0,73.75
7513,United States,2021-03-01,63.89,69.76,75.0,70.42
7514,United States,2021-03-01,54.63,60.0,62.5,60.31
7515,United States,2021-03-01,45.83,53.69,50.0,53.23
7516,United States,2021-03-01,51.85,54.58,50.0,54.01
7517,United States,2021-03-01,76.85,73.1,62.5,71.77
7518,United States,2021-03-01,41.67,47.2,62.5,49.11
7519,United States,2021-03-01,50.0,48.39,50.0,48.59
7520,United States,2021-03-01,54.63,62.32,62.5,62.34
7521,United States,2021-03-01,56.02,60.54,37.5,57.66
7522,United States,2021-03-01,48.61,54.94,37.5,52.76
7523,United States,2021-03-01,60.19,65.95,37.5,62.4
7524,United States,2021-03-01,59.72,61.13,37.5,58.18
7525,United States,2021-03-01,69.44,75.12,50.0,71.98
7526,United States,2021-03-01,57.41,62.92,75.0,64.43
7527,United States,2021-03-01,55.56,56.79,50.0,55.94
7528,United States,2021-03-01,61.11,68.93,37.5,65.0
7529,United States,2021-03-01,57.41,58.81,37.5,56.15
7530,United States,2021-03-01,54.17,60.48,62.5,60.73
7531,United States,2021-03-01,53.24,53.69,50.0,53.23
7532,United States,2021-03-01,50.0,61.13,50.0,59.74
7533,United States,2021-03-01,64.81,67.98,62.5,67.29
7534,United States,2021-03-01,39.81,53.39,50.0,52.97
7535,United States,2021-03-01,47.22,57.26,100.0,62.6
7536,United States,2021-03-01,49.07,60.24,50.0,58.96
7537,United States,2021-03-01,54.63,62.62,75.0,64.17
7538,United States,2021-03-01,66.2,73.63,50.0,70.68
7539,United States,2021-03-01,58.33,61.19,50.0,59.79
7540,United States,2021-03-01,63.43,69.46,100.0,73.28
7541,United States,2021-03-01,54.63,63.81,37.5,60.52
7542,United States,2021-03-01,46.3,52.8,50.0,52.45
7543,United States,2021-03-01,61.11,62.02,62.5,62.08
7544,United States,2021-03-01,43.52,59.05,50.0,57.92
7545,United States,2021-03-01,59.26,66.79,75.0,67.81
7546,United States,2021-03-01,49.07,59.35,50.0,58.18
7547,United States,2021-03-01,41.67,46.85,37.5,45.68
7548,United States,2021-03-01,57.87,57.62,50.0,56.67
7549,United States,2021-03-01,53.7,53.99,37.5,51.93
7550,United States,2021-03-01,38.89,45.95,50.0,46.46
7551,United States,2021-03-01,54.63,58.45,75.0,60.52
7552,United States,2021-03-01,69.44,70.71,87.5,72.81
7553,United States,2021-03-01,65.74,65.95,75.0,67.08
7554,United States,2021-03-01,53.24,61.49,37.5,58.49
7555,United States,2021-03-01,50.93,62.62,50.0,61.04
7556,United States,2021-03-01,58.33,58.45,50.0,57.4
7557,United States,2021-04-01,56.94,62.62,62.5,62.6
7558,United States,2021-04-01,47.69,57.74,37.5,55.21
7559,United States,2021-04-01,43.52,50.71,37.5,49.06
7560,United States,2021-04-01,44.44,58.33,37.5,55.73
7561,United States,2021-04-01,45.83,56.9,37.5,54.48
7562,United States,2021-04-01,59.72,64.7,62.5,64.43
7563,United States,2021-04-01,56.02,62.56,62.5,62.55
7564,United States,2021-04-01,53.7,63.69,75.0,65.1
7565,United States,2021-04-01,63.89,69.76,62.5,68.85
7566,United States,2021-04-01,54.63,61.43,62.5,61.56
7567,United States,2021-04-01,52.31,59.29,37.5,56.56
7568,United States,2021-04-01,51.85,57.44,37.5,54.95
7569,United States,2021-04-01,71.3,74.52,62.5,73.02
7570,United States,2021-04-01,41.67,47.2,37.5,45.99
7571,United States,2021-04-01,50.0,51.25,37.5,49.53
7572,United States,2021-04-01,54.63,62.32,62.5,62.34
7573,United States,2021-04-01,53.24,61.61,37.5,58.59
7574,United States,2021-04-01,48.61,59.23,62.5,59.64
7575,United States,2021-04-01,60.19,65.0,37.5,61.56
7576,United States,2021-04-01,56.94,64.58,37.5,61.2
7577,United States,2021-04-01,62.04,67.98,37.5,64.17
7578,United States,2021-04-01,51.85,59.35,75.0,61.3
7579,United States,2021-04-01,55.56,59.64,37.5,56.88
7580,United States,2021-04-01,58.33,68.57,37.5,64.69
7581,United States,2021-04-01,54.63,61.31,37.5,58.33
7582,United States,2021-04-01,45.83,55.12,75.0,57.6
7583,United States,2021-04-01,43.52,50.3,37.5,48.7
7584,United States,2021-04-01,46.76,55.48,37.5,53.23
7585,United States,2021-04-01,51.85,57.26,62.5,57.92
7586,United States,2021-04-01,39.81,55.36,37.5,53.12
7587,United States,2021-04-01,43.52,56.31,100.0,61.77
7588,United States,2021-04-01,41.67,56.9,37.5,54.48
7589,United States,2021-04-01,50.0,60.83,62.5,61.04
7590,United States,2021-04-01,55.09,62.92,37.5,59.74
7591,United States,2021-04-01,58.33,61.43,37.5,58.44
7592,United States,2021-04-01,58.33,67.62,100.0,71.67
7593,United States,2021-04-01,54.63,66.67,37.5,63.02
7594,United States,2021-04-01,46.3,55.65,37.5,53.39
7595,United States,2021-04-01,61.11,62.02,62.5,62.08
7596,United States,2021-04-01,43.52,54.29,50.0,53.75
7597,United States,2021-04-01,59.26,66.79,62.5,66.25
7598,United States,2021-04-01,47.22,61.01,37.5,58.07
7599,United States,2021-04-01,41.67,49.23,37.5,47.76
7600,United States,2021-04-01,53.24,57.5,37.5,55.0
7601,United States,2021-04-01,43.98,55.36,37.5,53.12
7602,United States,2021-04-01,43.98,52.08,37.5,50.26
7603,United States,2021-04-01,51.85,54.29,62.5,55.31
7604,United States,2021-04-01,65.74,71.19,87.5,73.23
7605,United States,2021-04-01,60.19,63.81,75.0,65.21
7606,United States,2021-04-01,50.46,60.24,37.5,57.4
7607,United States,2021-04-01,50.93,65.48,50.0,63.54
7608,United States,2021-04-01,55.56,56.67,37.5,54.27
7609,United States,2021-05-01,56.94,64.05,62.5,63.85
7610,United States,2021-05-01,42.13,54.17,37.5,52.08
7611,United States,2021-05-01,34.26,44.94,37.5,44.01
7612,United States,2021-05-01,40.74,55.95,37.5,53.65
7613,United States,2021-05-01,29.63,49.7,37.5,48.18
7614,United States,2021-05-01,57.87,66.37,62.5,65.89
7615,United States,2021-05-01,42.13,53.27,62.5,54.43
7616,United States,2021-05-01,48.15,59.23,75.0,61.2
7617,United States,2021-05-01,49.07,63.1,62.5,63.02
7618,United States,2021-05-01,54.63,64.29,62.5,64.06
7619,United States,2021-05-01,40.28,55.36,37.5,53.12
7620,United States,2021-05-01,37.96,48.51,37.5,47.14
7621,United States,2021-05-01,69.44,76.19,62.5,74.48
7622,United States,2021-05-01,34.26,46.73,37.5,45.57
7623,United States,2021-05-01,46.3,54.46,37.5,52.34
7624,United States,2021-05-01,52.78,63.99,62.5,63.8
7625,United States,2021-05-01,43.06,55.06,37.5,52.86
7626,United States,2021-05-01,32.41,47.02,62.5,48.96
7627,United States,2021-05-01,33.33,48.81,37.5,47.4
7628,United States,2021-05-01,54.17,61.01,37.5,58.07
7629,United States,2021-05-01,60.19,67.86,37.5,64.06
7630,United States,2021-05-01,48.15,57.14,75.0,59.38
7631,United States,2021-05-01,46.3,54.76,37.5,52.6
7632,United States,2021-05-01,54.63,69.05,37.5,65.1
7633,United States,2021-05-01,54.63,61.31,37.5,58.33
7634,United States,2021-05-01,45.83,56.55,75.0,58.85
7635,United States,2021-05-01,36.11,45.54,37.5,44.53
7636,United States,2021-05-01,40.28,54.17,37.5,52.08
7637,United States,2021-05-01,51.85,58.33,62.5,58.85
7638,United States,2021-05-01,32.41,50.6,37.5,48.96
7639,United States,2021-05-01,37.04,53.57,100.0,59.38
7640,United States,2021-05-01,41.67,56.55,37.5,54.17
7641,United States,2021-05-01,50.93,64.29,75.0,65.62
7642,United States,2021-05-01,50.46,62.8,37.5,59.64
7643,United States,2021-05-01,52.78,60.71,37.5,57.81
7644,United States,2021-05-01,46.3,61.31,100.0,66.15
7645,United States,2021-05-01,50.93,64.29,37.5,60.94
7646,United States,2021-05-01,47.69,54.76,37.5,52.6
7647,United States,2021-05-01,54.63,60.71,62.5,60.94
7648,United States,2021-05-01,39.81,54.76,50.0,54.17
7649,United States,2021-05-01,59.26,69.64,62.5,68.75
7650,United States,2021-05-01,37.96,55.06,37.5,52.86
7651,United States,2021-05-01,34.26,47.32,37.5,46.09
7652,United States,2021-05-01,37.04,46.73,37.5,45.57
7653,United States,2021-05-01,43.98,55.36,37.5,53.12
7654,United States,2021-05-01,35.19,46.43,37.5,45.31
7655,United States,2021-05-01,51.85,58.93,62.5,59.37
7656,United States,2021-05-01,54.63,66.67,87.5,69.27
7657,United States,2021-05-01,63.89,69.05,75.0,69.79
7658,United States,2021-05-01,50.46,63.1,37.5,59.9
7659,United States,2021-05-01,37.96,54.17,50.0,53.65
7660,United States,2021-05-01,48.15,53.87,37.5,51.82
7661,United States,2021-06-01,46.76,55.95,50.0,55.21
7662,United States,2021-06-01,42.13,54.17,37.5,52.08
7663,United States,2021-06-01,30.56,41.07,37.5,40.62
7664,United States,2021-06-01,40.74,55.95,37.5,53.65
7665,United States,2021-06-01,29.63,47.92,37.5,46.61
7666,United States,2021-06-01,54.17,63.99,62.5,63.8
7667,United States,2021-06-01,42.13,52.38,37.5,50.52
7668,United States,2021-06-01,30.56,46.13,75.0,49.74
7669,United States,2021-06-01,39.81,55.36,62.5,56.25
7670,United States,2021-06-01,43.52,55.36,62.5,56.25
7671,United States,2021-06-01,27.78,46.43,37.5,45.31
7672,United States,2021-06-01,37.96,48.51,37.5,47.14
7673,United States,2021-06-01,69.44,76.19,37.5,71.35
7674,United States,2021-06-01,34.26,45.83,37.5,44.79
7675,United States,2021-06-01,37.96,48.21,,45.31
7676,United States,2021-06-01,52.78,61.31,62.5,61.46
7677,United States,2021-06-01,37.5,50.6,37.5,48.96
7678,United States,2021-06-01,26.85,43.45,62.5,45.83
7679,United States,2021-06-01,41.67,54.17,37.5,52.08
7680,United States,2021-06-01,50.46,58.63,37.5,55.99
7681,United States,2021-06-01,39.81,52.08,37.5,50.26
7682,United States,2021-06-01,39.81,51.79,75.0,54.69
7683,United States,2021-06-01,37.04,48.81,37.5,47.4
7684,United States,2021-06-01,44.44,58.33,37.5,55.73
7685,United States,2021-06-01,36.11,46.13,37.5,45.05
7686,United States,2021-06-01,33.33,48.51,75.0,51.82
7687,United States,2021-06-01,36.11,45.54,37.5,44.53
7688,United States,2021-06-01,40.28,53.27,37.5,51.3
7689,United States,2021-06-01,37.04,48.81,62.5,50.52
7690,United States,2021-06-01,36.57,53.27,37.5,51.3
7691,United States,2021-06-01,34.26,51.79,75.0,54.69
7692,United States,2021-06-01,37.96,53.27,37.5,51.3
7693,United States,2021-06-01,46.3,57.14,75.0,59.37
7694,United States,2021-06-01,50.0,61.31,37.5,58.33
7695,United States,2021-06-01,34.26,48.81,37.5,47.4
7696,United States,2021-06-01,43.52,59.52,100.0,64.58
7697,United States,2021-06-01,50.93,64.29,37.5,60.94
7698,United States,2021-06-01,40.74,53.87,37.5,51.82
7699,United States,2021-06-01,52.78,63.69,62.5,63.54
7700,United States,2021-06-01,42.13,56.25,50.0,55.47
7701,United States,2021-06-01,55.56,65.48,62.5,65.1
7702,United States,2021-06-01,37.96,54.17,37.5,52.08
7703,United States,2021-06-01,34.26,48.21,37.5,46.88
7704,United States,2021-06-01,34.26,45.83,37.5,44.79
7705,United States,2021-06-01,32.41,47.92,37.5,46.61
7706,United States,2021-06-01,36.11,46.13,37.5,45.05
7707,United States,2021-06-01,39.81,49.4,62.5,51.04
7708,United States,2021-06-01,45.37,58.93,87.5,62.5
7709,United States,2021-06-01,51.85,63.1,75.0,64.58
7710,United States,2021-06-01,50.46,63.1,37.5,59.9
7711,United States,2021-06-01,30.56,45.83,37.5,44.79
7712,United States,2021-06-01,38.89,48.81,37.5,47.4
7713,United States,2021-07-01,61.57,67.86,50.0,65.62
7714,United States,2021-07-01,42.13,54.17,37.5,52.08
7715,United States,2021-07-01,30.56,41.07,37.5,40.62
7716,United States,2021-07-01,40.74,55.95,37.5,53.65
7717,United States,2021-07-01,29.63,47.92,37.5,46.61
7718,United States,2021-07-01,38.89,54.76,62.5,55.73
7719,United States,2021-07-01,40.74,52.38,37.5,50.52
7720,United States,2021-07-01,30.56,46.13,50.0,46.61
7721,United States,2021-07-01,39.81,55.36,62.5,56.25
7722,United States,2021-07-01,43.52,55.36,62.5,56.25
7723,United States,2021-07-01,27.78,46.43,37.5,45.31
7724,United States,2021-07-01,37.96,48.51,37.5,47.14
7725,United States,2021-07-01,56.48,67.86,37.5,64.06
7726,United States,2021-07-01,32.41,44.64,37.5,43.75
7727,United States,2021-07-01,37.96,48.21,37.5,46.88
7728,United States,2021-07-01,34.26,44.64,62.5,46.88
7729,United States,2021-07-01,40.28,52.38,37.5,50.52
7730,United States,2021-07-01,37.96,50.6,62.5,52.08
7731,United States,2021-07-01,34.26,49.4,37.5,47.92
7732,United States,2021-07-01,42.59,53.57,37.5,51.56
7733,United States,2021-07-01,39.81,54.46,37.5,52.34
7734,United States,2021-07-01,39.81,51.79,50.0,51.56
7735,United States,2021-07-01,34.26,47.02,37.5,45.83
7736,United States,2021-07-01,34.26,51.79,37.5,50.0
7737,United States,2021-07-01,36.11,47.02,37.5,45.83
7738,United States,2021-07-01,31.48,45.54,37.5,44.53
7739,United States,2021-07-01,36.11,47.92,37.5,46.61
7740,United States,2021-07-01,40.28,49.7,37.5,48.18
7741,United States,2021-07-01,37.04,48.81,37.5,47.4
7742,United States,2021-07-01,35.19,52.38,37.5,50.52
7743,United States,2021-07-01,31.48,50.0,62.5,51.56
7744,United States,2021-07-01,37.96,54.17,37.5,52.08
7745,United States,2021-07-01,30.56,47.02,75.0,50.52
7746,United States,2021-07-01,37.04,53.57,37.5,51.56
7747,United States,2021-07-01,34.26,48.81,37.5,47.4
7748,United States,2021-07-01,42.59,58.93,75.0,60.94
7749,United States,2021-07-01,34.26,51.79,37.5,50.0
7750,United States,2021-07-01,40.74,53.87,37.5,51.82
7751,United States,2021-07-01,39.81,55.36,62.5,56.25
7752,United States,2021-07-01,30.56,46.13,50.0,46.61
7753,United States,2021-07-01,39.81,55.36,37.5,53.12
7754,United States,2021-07-01,37.96,54.17,37.5,52.08
7755,United States,2021-07-01,34.26,48.21,37.5,46.88
7756,United States,2021-07-01,34.26,45.83,37.5,44.79
7757,United States,2021-07-01,32.41,47.92,37.5,46.61
7758,United States,2021-07-01,36.11,46.13,37.5,45.05
7759,United States,2021-07-01,36.11,47.02,62.5,48.96
7760,United States,2021-07-01,30.56,47.02,87.5,52.08
7761,United States,2021-07-01,42.59,57.14,75.0,59.38
7762,United States,2021-07-01,30.56,48.51,37.5,47.14
7763,United States,2021-07-01,30.56,45.83,37.5,44.79
7764,United States,2021-07-01,38.89,48.81,37.5,47.4
7765,United States,2021-08-01,49.54,57.74,12.5,52.08
7766,United States,2021-08-01,38.43,51.79,37.5,50.0
7767,United States,2021-08-01,30.56,42.56,37.5,41.93
7768,United States,2021-08-01,37.96,50.6,37.5,48.96
7769,United States,2021-08-01,30.56,48.51,37.5,47.14
7770,United States,2021-08-01,37.04,53.57,62.5,54.69
7771,United States,2021-08-01,35.65,48.21,37.5,46.88
7772,United States,2021-08-01,30.56,46.13,50.0,46.61
7773,United States,2021-08-01,39.81,55.36,62.5,56.25
7774,United States,2021-08-01,36.11,50.6,62.5,52.08
7775,United States,2021-08-01,30.56,45.83,12.5,41.67
7776,United States,2021-08-01,37.96,48.51,12.5,44.01
7777,United States,2021-08-01,46.3,61.31,37.5,58.33
7778,United States,2021-08-01,30.56,45.83,12.5,41.67
7779,United States,2021-08-01,37.96,50.6,37.5,48.96
7780,United States,2021-08-01,30.56,42.26,62.5,44.79
7781,United States,2021-08-01,36.11,51.49,37.5,49.74
7782,United States,2021-08-01,37.96,50.6,62.5,52.08
7783,United States,2021-08-01,33.33,51.19,37.5,49.48
7784,United States,2021-08-01,48.61,,37.5,
7785,United States,2021-08-01,39.81,54.46,12.5,49.22
7786,United States,2021-08-01,36.11,49.4,50.0,49.48
7787,United States,2021-08-01,34.26,49.4,37.5,47.92
7788,United States,2021-08-01,34.26,51.79,37.5,50.0
7789,United States,2021-08-01,36.11,47.02,37.5,45.83
7790,United States,2021-08-01,32.41,46.13,37.5,45.05
7791,United States,2021-08-01,32.41,47.92,37.5,46.61
7792,United States,2021-08-01,36.11,47.02,37.5,45.83
7793,United States,2021-08-01,36.11,50.6,12.5,45.83
7794,United States,2021-08-01,35.19,52.38,50.0,52.08
7795,United States,2021-08-01,34.26,51.79,37.5,50.0
7796,United States,2021-08-01,37.96,54.17,37.5,52.08
7797,United States,2021-08-01,30.56,49.4,75.0,52.6
7798,United States,2021-08-01,40.74,55.95,37.5,53.65
7799,United States,2021-08-01,34.26,47.32,37.5,46.09
7800,United States,2021-08-01,42.59,58.93,75.0,60.94
7801,United States,2021-08-01,34.26,51.79,37.5,50.0
7802,United States,2021-08-01,37.04,51.49,37.5,49.74
7803,United States,2021-08-01,34.26,48.21,62.5,50.0
7804,United States,2021-08-01,30.56,46.13,50.0,46.61
7805,United States,2021-08-01,34.26,51.79,12.5,46.88
7806,United States,2021-08-01,37.96,51.79,12.5,46.87
7807,United States,2021-08-01,34.26,48.21,37.5,46.88
7808,United States,2021-08-01,34.26,45.83,37.5,44.79
7809,United States,2021-08-01,28.7,48.21,37.5,46.88
7810,United States,2021-08-01,36.11,48.51,37.5,47.14
7811,United States,2021-08-01,39.81,49.4,37.5,47.92
7812,United States,2021-08-01,30.56,47.02,62.5,48.96
7813,United States,2021-08-01,42.59,53.57,62.5,54.69
7814,United States,2021-08-01,30.56,51.19,37.5,49.48
7815,United States,2021-08-01,30.56,45.83,37.5,44.79
7816,United States,2021-08-01,38.89,48.81,12.5,44.27
7817,United States,2021-09-01,52.31,59.52,37.5,56.77
7818,United States,2021-09-01,40.28,49.4,37.5,47.92
7819,United States,2021-09-01,25.0,38.99,37.5,38.8
7820,United States,2021-09-01,30.56,44.94,37.5,44.01
7821,United States,2021-09-01,25.0,44.94,37.5,44.01
7822,United States,2021-09-01,37.04,53.57,62.5,54.69
7823,United States,2021-09-01,35.65,48.21,37.5,46.88
7824,United States,2021-09-01,28.7,44.94,50.0,45.57
7825,United States,2021-09-01,36.11,52.98,62.5,54.17
7826,United States,2021-09-01,30.56,47.02,62.5,48.96
7827,United States,2021-09-01,30.56,44.94,12.5,40.89
7828,United States,2021-09-01,28.7,44.35,12.5,40.36
7829,United States,2021-09-01,54.63,66.67,37.5,63.02
7830,United States,2021-09-01,26.85,43.45,12.5,39.58
7831,United States,2021-09-01,32.41,47.02,37.5,45.83
7832,United States,2021-09-01,25.0,39.88,62.5,42.71
7833,United States,2021-09-01,28.7,44.94,37.5,44.01
7834,United States,2021-09-01,34.26,48.21,62.5,50.0
7835,United States,2021-09-01,37.96,54.17,37.5,52.08
7836,United States,2021-09-01,53.24,60.42,37.5,57.55
7837,United States,2021-09-01,34.26,52.68,12.5,47.66
7838,United States,2021-09-01,26.85,47.02,25.0,44.27
7839,United States,2021-09-01,28.7,45.83,37.5,44.79
7840,United States,2021-09-01,26.85,46.13,37.5,45.05
7841,United States,2021-09-01,30.56,43.45,37.5,42.71
7842,United States,2021-09-01,28.7,43.75,37.5,42.97
7843,United States,2021-09-01,26.85,42.56,37.5,41.93
7844,United States,2021-09-01,36.11,46.13,37.5,45.05
7845,United States,2021-09-01,37.96,47.32,12.5,42.97
7846,United States,2021-09-01,35.19,52.38,50.0,52.08
7847,United States,2021-09-01,30.56,48.51,37.5,47.14
7848,United States,2021-09-01,37.96,54.17,37.5,52.08
7849,United States,2021-09-01,28.7,48.21,75.0,51.56
7850,United States,2021-09-01,32.41,50.6,37.5,48.96
7851,United States,2021-09-01,28.7,43.75,37.5,42.97
7852,United States,2021-09-01,44.44,58.33,50.0,57.29
7853,United States,2021-09-01,28.7,47.32,37.5,46.09
7854,United States,2021-09-01,37.04,51.49,37.5,49.74
7855,United States,2021-09-01,30.56,45.83,62.5,47.92
7856,United States,2021-09-01,25.0,42.56,50.0,43.49
7857,United States,2021-09-01,34.26,51.79,12.5,46.88
7858,United States,2021-09-01,32.41,49.7,12.5,45.05
7859,United States,2021-09-01,26.85,42.56,37.5,41.93
7860,United States,2021-09-01,30.56,43.45,50.0,44.27
7861,United States,2021-09-01,37.96,53.27,37.5,51.3
7862,United States,2021-09-01,30.56,45.83,37.5,44.79
7863,United States,2021-09-01,25.0,43.45,37.5,42.71
7864,United States,2021-09-01,25.0,43.45,62.5,45.83
7865,United States,2021-09-01,37.04,51.79,62.5,53.12
7866,United States,2021-09-01,28.7,49.11,12.5,44.53
7867,United States,2021-09-01,26.85,42.56,37.5,41.93
7868,United States,2021-09-01,35.19,45.54,12.5,41.41
7869,United States,2021-10-01,56.02,61.9,25.0,57.29
7870,United States,2021-10-01,40.28,49.4,25.0,46.35
7871,United States,2021-10-01,28.7,44.05,25.0,41.67
7872,United States,2021-10-01,26.85,42.56,25.0,40.36
7873,United States,2021-10-01,25.0,45.83,25.0,43.23
7874,United States,2021-10-01,37.04,53.57,62.5,54.69
7875,United States,2021-10-01,35.65,48.21,12.5,43.75
7876,United States,2021-10-01,28.7,44.94,50.0,45.57
7877,United States,2021-10-01,36.11,52.98,50.0,52.6
7878,United States,2021-10-01,30.56,47.02,62.5,48.96
7879,United States,2021-10-01,25.0,41.37,0.0,36.2
7880,United States,2021-10-01,28.7,45.54,0.0,39.84
7881,United States,2021-10-01,54.63,64.88,25.0,59.9
7882,United States,2021-10-01,26.85,43.45,12.5,39.58
7883,United States,2021-10-01,28.7,44.64,25.0,42.19
7884,United States,2021-10-01,25.0,42.26,37.5,41.67
7885,United States,2021-10-01,25.0,43.45,25.0,41.15
7886,United States,2021-10-01,34.26,48.21,62.5,50.0
7887,United States,2021-10-01,37.96,54.17,25.0,50.52
7888,United States,2021-10-01,53.24,60.42,25.0,55.99
7889,United States,2021-10-01,34.26,52.68,12.5,47.66
7890,United States,2021-10-01,26.85,47.02,25.0,44.27
7891,United States,2021-10-01,28.7,45.83,25.0,43.23
7892,United States,2021-10-01,26.85,46.13,25.0,43.49
7893,United States,2021-10-01,22.22,38.1,0.0,33.33
7894,United States,2021-10-01,28.7,44.64,25.0,42.19
7895,United States,2021-10-01,26.85,42.56,25.0,40.36
7896,United States,2021-10-01,36.11,46.13,25.0,43.49
7897,United States,2021-10-01,37.96,47.32,0.0,41.41
7898,United States,2021-10-01,35.19,52.38,50.0,52.08
7899,United States,2021-10-01,30.56,46.13,25.0,43.49
7900,United States,2021-10-01,37.96,54.17,25.0,50.52
7901,United States,2021-10-01,28.7,48.21,50.0,48.44
7902,United States,2021-10-01,32.41,50.6,25.0,47.4
7903,United States,2021-10-01,25.0,42.26,25.0,40.1
7904,United States,2021-10-01,44.44,58.33,25.0,54.17
7905,United States,2021-10-01,28.7,47.32,25.0,44.53
7906,United States,2021-10-01,35.19,48.81,37.5,47.4
7907,United States,2021-10-01,28.7,44.64,50.0,45.31
7908,United States,2021-10-01,26.85,43.75,50.0,44.53
7909,United States,2021-10-01,34.26,51.79,37.5,50.0
7910,United States,2021-10-01,32.41,46.13,0.0,40.36
7911,United States,2021-10-01,26.85,42.56,25.0,40.36
7912,United States,2021-10-01,30.56,42.56,50.0,43.49
7913,United States,2021-10-01,30.56,49.4,37.5,47.92
7914,United States,2021-10-01,30.56,44.94,25.0,42.45
7915,United States,2021-10-01,25.0,39.88,25.0,38.02
7916,United States,2021-10-01,25.0,43.45,62.5,45.83
7917,United States,2021-10-01,37.04,51.79,25.0,48.44
7918,United States,2021-10-01,28.7,49.11,0.0,42.97
7919,United States,2021-10-01,26.85,42.56,25.0,40.36
7920,United States,2021-10-01,35.19,47.92,0.0,41.93
7921,United States,2021-11-01,56.02,61.9,0.0,54.17
7922,United States,2021-11-01,42.13,50.6,25.0,47.4
7923,United States,2021-11-01,28.7,42.26,25.0,40.1
7924,United States,2021-11-01,26.85,42.56,25.0,40.36
7925,United States,2021-11-01,25.0,45.83,25.0,43.23
7926,United States,2021-11-01,40.74,55.95,62.5,56.77
7927,United States,2021-11-01,39.35,50.6,12.5,45.83
7928,United States,2021-11-01,28.7,44.94,37.5,44.01
7929,United States,2021-11-01,36.11,52.98,50.0,52.6
7930,United States,2021-11-01,30.56,47.02,62.5,48.96
7931,United States,2021-11-01,25.0,41.37,0.0,36.2
7932,United States,2021-11-01,28.7,45.54,0.0,39.84
7933,United States,2021-11-01,54.63,64.88,25.0,59.9
7934,United States,2021-11-01,25.0,42.26,12.5,38.54
7935,United States,2021-11-01,25.0,45.83,25.0,43.23
7936,United States,2021-11-01,25.0,45.83,37.5,44.79
7937,United States,2021-11-01,25.0,43.45,25.0,41.15
7938,United States,2021-11-01,32.41,47.02,37.5,45.83
7939,United States,2021-11-01,37.96,54.17,25.0,50.52
7940,United States,2021-11-01,45.83,54.76,25.0,51.04
7941,United States,2021-11-01,34.26,52.68,12.5,47.66
7942,United States,2021-11-01,26.85,46.13,25.0,43.49
7943,United States,2021-11-01,28.7,45.83,25.0,43.23
7944,United States,2021-11-01,26.85,46.13,25.0,43.49
7945,United States,2021-11-01,22.22,38.1,0.0,33.33
7946,United States,2021-11-01,28.7,44.64,25.0,42.19
7947,United States,2021-11-01,26.85,42.56,25.0,40.36
7948,United States,2021-11-01,26.85,40.18,25.0,38.28
7949,United States,2021-11-01,32.41,43.75,0.0,38.28
7950,United States,2021-11-01,35.19,51.49,50.0,51.3
7951,United States,2021-11-01,30.56,48.51,75.0,51.82
7952,United States,2021-11-01,37.96,54.17,25.0,50.52
7953,United States,2021-11-01,28.7,48.21,50.0,48.44
7954,United States,2021-11-01,25.0,45.83,25.0,43.23
7955,United States,2021-11-01,25.0,39.88,25.0,38.02
7956,United States,2021-11-01,44.44,58.33,25.0,54.17
7957,United States,2021-11-01,25.0,44.94,25.0,42.45
7958,United States,2021-11-01,38.89,54.76,12.5,49.48
7959,United States,2021-11-01,25.0,45.83,50.0,46.35
7960,United States,2021-11-01,28.7,49.11,50.0,49.22
7961,United States,2021-11-01,28.7,48.21,37.5,46.88
7962,United States,2021-11-01,32.41,46.13,0.0,40.36
7963,United States,2021-11-01,26.85,42.56,25.0,40.36
7964,United States,2021-11-01,25.0,38.99,50.0,40.36
7965,United States,2021-11-01,37.96,50.6,37.5,48.96
7966,United States,2021-11-01,30.56,44.94,25.0,42.45
7967,United States,2021-11-01,25.0,39.88,25.0,38.02
7968,United States,2021-11-01,25.0,43.45,25.0,41.15
7969,United States,2021-11-01,37.04,51.79,25.0,48.44
7970,United States,2021-11-01,28.7,50.0,25.0,46.88
7971,United States,2021-11-01,26.85,42.56,25.0,40.36
